ID,score,is_solution
XGene296__224,2,0
XMetab__800___m____,2,0
XGene297__219,2,0
XGene297__8659,2,0
XGene297__217,1,0
XMetab__14671060___c____,1,0
XGene298__224,2,0
XGene299__219,2,0
XGene299__217,2,0
XGene300__223,1,0
XGene300__221,2,0
XGene300__218,2,0
XGene300__8854,2,0
XGene300__222,1,0
XGene300__224,2,0
XGene300__219,2,0
XGene303__239,2,0
XGene304__247,2,0
XGene304__246,2,0
XGene305__240,1,0
XMetab__5280778___c____,2,0
XGene306__240,1,0
XMetab__880___c____,1,0
XGene307__10327,2,0
XGene307__8574,3,0
XGene307__231,2,0
XGene308__10327,2,0
XGene308__8574,2,0
XGene308__231,2,0
XMetab__440420___x____,2,0
XGene309__23600,2,0
XMetab__15942889___x____,2,0
XGene310__23600,2,0
XMetab__amuco___c____,2,0
XGene311__AMCOXO,1,0
XGene314__271,2,0
XGene314__270,2,0
XGene314__272,1,0
XMetab__439498___e____,1,0
XGene315__290,2,0
XMetab__strch1___e____,2,0
XGene317__6520,2,0
XGene317__280,2,0
XGene317__278,1,0
XGene317__276,2,0
XGene317__277,1,0
XGene317__6519_11136,2,0
XGene317__279,3,0
XMetab__glygn2___e____,2,0
XGene318__6520,1,0
XGene318__280,2,0
XGene318__278,2,0
XGene318__276,2,0
XGene318__277,2,0
XGene318__6519_11136,2,0
XGene318__279,1,0
XMetab__440033___m____,1,0
XGene324__AOBUTDsm,3,0
XMetab__239___m____,2,0
XGene325__18,2,0
XGene325__18_reverse,2,0
XMetab__868___m____,1,0
XMetab__apoC___c____,3,0
XGene327__APOCF,2,0
XMetab__apoC___m____,1,0
XGene328__APOCFm,1,0
XMetab__apoC_Lys_btn___c____,2,0
XGene329__APOC_LYS_BTNP,3,0
XMetab__apoC_Lys_btn___m____,3,0
XGene330__APOC_LYS_BTNPm,2,0
XMetab__122356___c____,1,0
XGene332__4128,2,0
XGene332__4129,2,0
XMetab__439195___c____,2,0
XGene335__10327,3,0
XGene335__8574,2,0
XGene335__231,3,0
XGene337__1375,1,0
XMetab__53477833___c____,3,0
XGene337__1374,2,0
XGene337__126129,2,0
XMetab__53477833___m____,1,0
XGene338__1376_reverse,1,0
XGene344__113451,2,0
XGene346__384,2,0
XMetab__5960___c____,2,0
XGene347__445,2,0
XMetab__sgalside_hs___l____,2,0
XGene350__410,4,0
XMetab__Rtotalcoa___c____,2,0
XGene351__ARTCOAL1,2,0
XMetab__Rtotal3coa___c____,2,0
XGene353__ARTCOAL3,1,0
XMetab__Rtotal___c____,3,0
XGene354__R_group_phosphotase_1,1,0
XGene355__R_group_phosphotase_2,1,0
XMetab__Rtotal3___c____,1,0
XGene356__R_group_phosphotase_3,2,0
XMetab__52922050___c____,2,0
XMetab__Rtotal3coa___m____,1,0
XMetab__crm_hs___l____,2,0
XGene360__427,2,0
XMetab__54670067___c____,2,0
XGene361__ASCBOX,1,0
XMetab__6267___m____,2,0
XGene367__80150,2,0
XGene368__440,2,0
XMetab__278___c____,2,0
XGene374__790,1,0
XGene374__790_reverse,1,0
XMetab__93072___c____,2,0
XMetab__5960___m____,2,0
XGene378__ASPNATm,1,0
XGene380__2806,2,0
XGene380__2806_reverse,1,0
XMetab__970___m____,2,0
XMetab__53477853___l____,2,0
XGene390__4126,3,0
XMetab__thcrm_hs___g____,2,0
XGene391__8706,2,0
XMetab__ga2_hs___g____,1,0
XGene392__8705,1,0
XMetab__20057332___g____,2,0
XGene393__8705,2,0
XMetab__gd2_hs___g____,1,0
XGene394__8705,2,0
XMetab__gt2_hs___g____,2,0
XGene395__8705,2,0
XMetab__gbside_hs___g____,3,0
XGene396__10317,2,0
XMetab__acglcgalgluside_hs___g____,2,0
XGene397__B3GALTg,2,0
XMetab__gal14acglcgalgluside_hs___g____,3,0
XGene398__10678,2,0
XMetab__galacglcgal14acglcgalgluside_hs___g____,1,0
XGene399__10678,1,0
XGene400__10331,2,0
XMetab__acgalfuc12gal14acglcgalgluside_hs___g____,2,0
XGene401__10331,1,0
XMetab__acglcgal14acglcgalgluside_hs___g____,1,0
XGene402__10331,2,0
XMetab__acgalfucgalacglcgal14acglcgalgluside_hs___g____,2,0
XGene403__10331,1,0
XMetab__acglcgalacglcgal14acglcgalgluside_hs___g____,1,0
XGene404__10331,2,0
XMetab__acglc13galacglcgal14acglcgalgluside_hs___g____,1,0
XGene405__10331,1,0
XGene406__10331,2,0
XMetab__galthcrm_hs___g____,2,0
XGene407__10331,1,0
XMetab__galgalthcrm_hs___g____,2,0
XGene408__10331,2,0
XMetab__galgbside_hs___g____,2,0
XGene409__10331,2,0
XMetab__acglcgalgbside_hs___g____,1,0
XGene410__10331,2,0
XMetab__35717___g____,1,0
XGene411__10331,2,0
XMetab__gm2a_hs___g____,1,0
XGene412__10331,1,0
XMetab__gluside_hs___g____,1,0
XGene413__10331,1,0
XGene414__84002,2,0
XMetab__439573___x____,1,0
XGene415__570,1,0
XMetab__1123___x____,2,0
XGene416__570,2,0
XMetab__440685___x____,2,0
XGene417__570,1,0
XMetab__11953854___x____,1,0
XGene418__570,2,0
XGene419__3141,4,0
XGene420__3141,2,0
XMetab__75___c____,1,0
XGene423__8854,1,0
XGene423__501,2,0
XGene423__216,2,0
XGene423__224,3,0
XGene423__223,1,0
XMetab__4tmeabutn___c____,2,0
XGene424__8424,2,0
XMetab__caro___c____,2,0
XMetab__92135___m____,2,0
XGene426__622,2,0
XGene426__622_reverse,1,0
XMetab__249___m____,2,0
XGene427__BETALDHxm,2,0
XMetab__247___c____,1,0
XGene430__23743,2,0
XGene430__635,2,0
XMetab__biliverd___c____,2,0
XGene437__645,1,0
XGene437__644,2,0
XMetab__memgacpail_hs___r____,1,0
XGene441__9488,2,0
XGene442__10380,3,0
XMetab__83814___c____,2,0
XGene443__686,3,0
XMetab__83814___n____,2,0
XGene444__686,2,0
XMetab__83814___e____,2,0
XGene445__686,1,0
XMetab__83814___m____,2,0
XGene446__686,2,0
XMetab__apoC_Lys___c____,1,0
XMetab__5326875___c____,1,0
XGene447__3141,2,0
XMetab__apoC_Lys___m____,1,0
XMetab__5326875___m____,2,0
XGene448__3141,1,0
XMetab__160663___c____,1,0
XGene454__51733,2,0
XMetab__443212___r____,2,0
XGene459__7108,2,0
XGene460__126129,1,0
XMetab__11953816___c____,1,0
XGene460__1375,1,0
XGene460__1374,2,0
XMetab__11953816___m____,2,0
XGene461__1376_reverse,1,0
XGene461__1374_reverse,2,0
XMetab__53477852___c____,2,0
XGene463__1375,2,0
XGene463__1375_reverse,1,0
XGene463__126129,2,0
XGene463__126129_reverse,2,0
XGene463__1374,2,0
XGene463__1374_reverse,2,0
XMetab__46173176___c____,2,0
XGene464__126129,2,0
XGene464__126129_reverse,2,0
XMetab__53477817___c____,2,0
XGene464__1375,2,0
XGene464__1375_reverse,2,0
XGene464__1374,2,0
XGene464__1374_reverse,2,0
XGene465__1376,1,0
XGene465__1376_reverse,2,0
XMetab__53477852___m____,2,0
XMetab__53477817___m____,1,0
XGene466__1376,2,0
XGene466__1376_reverse,1,0
XMetab__46173176___m____,2,0
XMetab__439229___c____,1,0
XGene469__1375,2,0
XGene469__1375_reverse,2,0
XMetab__6426855___c____,1,0
XGene469__126129,1,0
XGene469__126129_reverse,1,0
XGene469__1374,2,0
XGene469__1374_reverse,1,0
XMetab__6426855___m____,3,0
XGene470__1376,2,0
XGene470__1376_reverse,1,0
XMetab__439229___m____,2,0
XMetab__5280355___c____,1,0
XGene472__126129,2,0
XGene472__126129_reverse,2,0
XMetab__odecrn___c____,2,0
XGene472__1375,1,0
XGene472__1375_reverse,2,0
XGene472__1374,1,0
XGene472__1374_reverse,1,0
XMetab__odecrn___m____,2,0
XGene473__1376,2,0
XGene473__1376_reverse,1,0
XMetab__5280355___m____,2,0
XMetab__16061152___c____,2,0
XGene475__1374,2,0
XGene475__1374_reverse,2,0
XMetab__arachdcrn___c____,2,0
XGene475__1375,2,0
XGene475__1375_reverse,2,0
XGene475__126129,2,0
XGene475__126129_reverse,2,0
XMetab__arachdcrn___m____,2,0
XGene476__1376,1,0
XGene476__1376_reverse,2,0
XMetab__16061152___m____,3,0
XMetab__c226coa___c____,2,0
XGene479__126129,1,0
XGene479__126129_reverse,2,0
XMetab__c226crn___c____,1,0
XGene479__1375,2,0
XGene479__1375_reverse,2,0
XGene479__1374,3,0
XGene479__1374_reverse,1,0
XMetab__c226crn___m____,2,0
XGene480__1376,3,0
XGene480__1376_reverse,2,0
XMetab__c226coa___m____,2,0
XMetab__4mzym_int1___r____,2,0
XGene482__50814,1,0
XGene483__50814,2,0
XMetab__22298942___r____,2,0
XGene484__3295,2,0
XMetab__44mzym___r____,2,0
XGene485__6307,2,0
XMetab__4mzym_int2___r____,3,0
XGene486__50814,2,0
XGene487__6307,2,0
XGene487__50814,1,0
XGene491__847,1,0
XMetab__5793___r____,2,0
XMetab__278___r____,2,0
XGene497__2538,2,0
XGene497__57818,2,0
XGene497__92579,2,0
XMetab__222___m____,1,0
XGene498__1373,1,0
XGene500__873,1,0
XMetab__cdpdag_hs___c____,1,0
XMetab__892___c____,1,0
XGene501__10423,2,0
XGene501__10423_reverse,2,0
XMetab__pail_hs___c____,2,0
XMetab__pa_hs___c____,2,0
XMetab__6176___c____,3,0
XGene503__1040,1,0
XGene503__8760,2,0
XMetab__pa_hs___m____,1,0
XMetab__6176___m____,2,0
XGene504__1040,2,0
XGene504__8760,2,0
XMetab__13804___c____,1,0
XMetab__dag_hs___c____,2,0
XGene505__10390,3,0
XGene505__56994,2,0
XMetab__123727___c____,1,0
XGene506__10390,1,0
XMetab__crm_hs___c____,1,0
XGene507__64781,1,0
XGene513__9023,2,0
XMetab__305___c____,3,0
XGene514__1103,2,0
XGene514__1103_reverse,2,0
XMetab__305___n____,2,0
XGene515__1103,2,0
XGene515__1103_reverse,2,0
XMetab__1014___c____,2,0
XGene516__162466,3,0
XGene517__5130,2,0
XGene517__9468,2,0
XMetab__305___m____,3,0
XGene522__55349,1,0
XGene523__1120,2,0
XGene523__1119,2,0
XGene531__6820,2,0
XGene531__6818,3,0
XMetab__chtn___c____,2,0
XMetab__chtn___e____,2,0
XMetab__439254___m____,2,0
XGene538__CITMCOAHm,1,0
XGene538__CITMCOAHm_reverse,3,0
XMetab__53477827___m____,2,0
XGene539__CITMCOALm,2,0
XMetab__586___m____,2,0
XGene544__1159,2,0
XGene544__1160,2,0
XGene544__548596,1,0
XMetab__586___c____,3,0
XGene545__1152,2,0
XGene545__1158,1,0
XMetab__53477812___c____,1,0
XGene552__1375,2,0
XGene552__1375_reverse,2,0
XMetab__clpndcrn___c____,1,0
XGene552__126129,1,0
XGene552__126129_reverse,1,0
XGene552__1374,3,0
XGene552__1374_reverse,2,0
XMetab__clpndcrn___m____,1,0
XGene553__1376,2,0
XGene553__1376_reverse,2,0
XMetab__53477812___m____,2,0
XMetab__pglyc_hs___c____,2,0
XGene556__54675,1,0
XGene559__55907,2,0
XMetab__445063___n____,1,0
XMetab__6176___n____,2,0
XGene560__55907,2,0
XGene571__8824,2,0
XMetab__16757548___m____,1,0
XMetab__2dpmhobq___m____,2,0
XGene572__51805,2,0
XMetab__2dp6mobq___m____,4,0
XGene573__COQ5m,3,0
XMetab__2dp6mep___m____,1,0
XGene574__51004,2,0
XMetab__2dp6mobq_me___m____,2,0
XGene575__10229,2,0
XGene576__9245,3,0
XGene576__2650,2,0
XGene576__51301,1,0
XMetab__Tn_antigen___g____,2,0
XGene577__192134,1,0
XMetab__core3___g____,1,0
XGene578__9245,2,0
XGene579__CORE5GTg,2,0
XGene580__2650,3,0
XGene581__CORE7GTg,2,0
XGene582__CORE8GTg,2,0
XMetab__637542___m____,2,0
XGene584__COUCOAFm,3,0
XMetab__9548602___c____,2,0
XGene596__CRTNsyn,2,0
XMetab__cspg_a___l____,2,0
XGene603__CSAPASEly,1,0
XMetab__cspg_b___l____,1,0
XGene604__CSBPASEly,1,0
XMetab__cspg_c___l____,3,0
XGene605__CSCPASEly,2,0
XMetab__cspg_d___l____,2,0
XGene606__CSDPASEly,1,0
XMetab__cspg_e___l____,2,0
XGene607__CSEPASEly,2,0
XGene608__1431,1,0
XMetab__107738___m____,2,1
XGene609__1384,2,0
XGene609__1384_reverse,2,0
XMetab__dmnoncoa___x____,3,0
XGene610__54677,2,0
XGene610__54677_reverse,2,0
XMetab__dmnoncrn___x____,3,0
XGene610__1384,2,0
XGene610__1384_reverse,2,0
XMetab__439164___x____,2,1
XGene611__1384,2,1
XGene611__1384_reverse,2,0
XMetab__107738___x____,1,1
XGene612__1384,2,0
XMetab__1___r____,2,0
XMetab__1___m____,2,0
XGene613__1384_reverse,2,0
XGene614__1384,2,0
XMetab__1___x____,2,0
XGene615__1384,2,0
XMetab__1___c____,2,0
XMetab__67678___c____,2,0
XGene633__CYSGLTH,2,0
XGene633__CYSGLTH_reverse,2,0
XMetab__975___c____,2,0
XMetab__5862___c____,2,0
XGene636__1036,1,0
XGene639__2805,2,0
XGene639__2805_reverse,2,0
XMetab__mercppyr___c____,2,0
XMetab__6175___c____,1,0
XGene644__978,4,0
XGene644__57379,2,0
XGene645__7371,1,0
XGene645__83549,3,0
XMetab__6175___m____,3,0
XGene646__CYTDK2m,2,0
XMetab__6175___n____,2,0
XGene647__57379,2,0
XMetab__65103___c____,3,0
XGene653__51727,1,0
XGene653__51727_reverse,1,0
XMetab__6132___c____,3,0
XMetab__439220___c____,2,0
XMetab__65103___n____,2,0
XGene654__51727,1,0
XGene654__51727_reverse,2,0
XMetab__6132___n____,2,0
XMetab__439220___n____,3,0
XMetab__13945___c____,2,0
XGene655__51727,2,0
XGene655__51727_reverse,2,0
XMetab__150855___c____,2,0
XMetab__13945___n____,1,0
XGene656__51727,1,0
XGene656__51727_reverse,2,0
XMetab__150855___n____,2,0
XMetab__65091___c____,2,0
XGene657__51727_reverse,2,0
XMetab__65091___n____,1,0
XGene658__51727_reverse,1,0
XGene659__51727,2,0
XGene659__51727_reverse,2,0
XMetab__53477733___c____,1,0
XGene660__51727,2,0
XGene660__51727_reverse,2,0
XMetab__53477733___n____,2,0
XMetab__6133___c____,2,0
XGene661__51727,1,0
XGene661__51727_reverse,2,0
XMetab__6133___n____,2,0
XGene662__51727,1,0
XGene662__51727_reverse,1,0
XGene663__129607,2,0
XGene663__129607_______reverse,2,0
XMetab__6132___m____,2,0
XGene664__51727,1,0
XGene664__51727_reverse,2,0
XGene665__51727,2,0
XGene665__51727_reverse,2,0
XGene666__26289,2,0
XGene666__26289_reverse,1,0
XGene667__51727,2,0
XGene667__51727_reverse,1,0
XGene668__26289,2,0
XGene668__26289_reverse,2,0
XGene669__51727,1,0
XGene669__51727_reverse,2,0
XGene670__51727,2,0
XGene670__51727_reverse,1,0
XGene671__51727,2,0
XGene671__51727_reverse,2,0
XGene672__51727_reverse,3,0
XGene673__51727_reverse,1,0
XGene674__51727,3,0
XGene674__51727_reverse,2,0
XGene675__51727,4,0
XGene675__51727_reverse,2,0
XGene676__51727,2,0
XGene676__51727_reverse,1,0
XGene677__51727,2,0
XGene677__51727_reverse,2,0
XGene678__51727,1,0
XGene678__51727_reverse,3,0
XGene679__51727,2,0
XGene679__51727_reverse,2,0
XMetab__5459822___m____,2,0
XGene681__64902,2,0
XGene681__64902_reverse,1,0
XMetab__13730___c____,1,0
XGene682__100,1,0
XMetab__13730___e____,2,0
XGene683__100,2,0
XGene684__DADNK,2,0
XGene687__9162,1,0
XGene687__1607,2,0
XGene687__8525,1,0
XGene687__160851,1,0
XGene687__1608,2,0
XGene687__8527,2,0
XGene687__1606,2,0
XGene687__8526,3,0
XGene687__1609,3,0
XMetab__dag_hs___n____,2,0
XGene688__8525,2,0
XGene688__9162,1,0
XMetab__71080___x____,2,0
XGene690__1610,2,0
XMetab__71070___x____,1,0
XGene693__1610,2,0
XMetab__210328___c____,2,0
XGene694__DASCBH,2,0
XGene695__2745,1,0
XGene695__51022,2,0
XMetab__83887___x____,3,0
XGene696__8528,2,0
XMetab__45266564___m____,3,0
XGene698__1632,2,0
XGene698__1632_reverse,2,0
XMetab__16061154___m____,2,0
XGene698__10455,2,0
XGene698__10455_reverse,1,0
XMetab__13711___m____,2,0
XGene699__DCK1m,2,0
XGene699__DCK1m_reverse,2,0
XMetab__13945___m____,2,0
XMetab__13711___n____,2,0
XGene700__1633,2,0
XGene700__1633_reverse,1,0
XGene701__1633,2,0
XGene701__1633_reverse,2,0
XMetab__23724650___c____,2,0
XGene703__1375,2,0
XGene703__1375_reverse,1,0
XMetab__dcsptn1crn___c____,2,0
XGene703__126129,2,0
XGene703__126129_reverse,2,0
XGene703__1374,2,0
XGene703__1374_reverse,2,0
XMetab__dcsptn1crn___m____,1,0
XGene704__1376,1,0
XGene704__1376_reverse,2,0
XMetab__23724650___m____,1,0
XMetab__439549___c____,2,0
XGene707__1638,1,0
XGene707__1638_reverse,2,0
XMetab__119405___c____,2,0
XMetab__13711___c____,2,0
XGene709__978,3,0
XGene709__57379,2,0
XGene710__57379,1,0
XMetab__599___m____,1,0
XGene712__DDPGAm,2,0
XGene712__DDPGAm_reverse,1,0
XGene718__6319,2,0
XMetab__53477815___c____,2,0
XGene719__9415,2,0
XGene720__6319,2,0
XGene721__6319,4,0
XGene722__6319,1,0
XGene723__9415,1,0
XMetab__octd11ecoa___c____,2,0
XGene724__9415,2,0
XMetab__53477850___c____,2,0
XGene725__9415,3,0
XMetab__5462164___c____,2,0
XGene726__9415,2,0
XGene726__3992,2,0
XMetab__16061156___c____,1,0
XGene727__3992,2,0
XMetab__23724641___c____,1,0
XGene728__3992,1,0
XMetab__adrncoa___x____,3,0
XGene729__DESAT22_1p,1,0
XMetab__53477812___x____,2,0
XGene730__DESAT22_2p,2,0
XMetab__23724644___c____,2,0
XGene731__9415,1,0
XGene732__8694,2,0
XGene732__84649,3,0
XMetab__65059___m____,2,0
XGene735__DGK2m,2,0
XGene735__DGK2m_reverse,1,0
XMetab__53477733___m____,3,0
XMetab__439220___m____,2,0
XMetab__187790___m____,1,0
XGene736__1716,1,0
XMetab__439273___c____,2,0
XGene740__DGULND,2,0
XGene740__DGULND_reverse,2,0
XMetab__92746___r____,2,0
XGene743__1718,2,0
XMetab__chlstol___r____,2,0
XGene744__1718,1,0
XGene744__1581,3,0
XMetab__439577___r____,1,0
XMetab__440558___r____,2,0
XGene746__1717,2,0
XMetab__439423___r____,2,0
XMetab__dhcrm_hs___c____,2,0
XGene748__8560,1,0
XGene748__123099,2,0
XGene749__8560,2,0
XGene749__123099,2,0
XMetab__3dpdhb___m____,1,0
XGene750__51805,2,0
XMetab__9860744___c____,2,0
XGene753__6783,1,0
XGene753__6822,2,0
XGene753__6818,2,0
XMetab__dhor_S___c____,1,0
XGene757__1723,2,0
XMetab__649___c____,2,0
XGene758__1807,1,0
XGene758__1809,2,0
XGene758__1808,1,0
XMetab__93556___c____,2,0
XGene759__1807,2,0
XMetab__439234___c____,2,0
XMetab__1879___c____,2,0
XGene760__DHPR2,2,0
XMetab__561___c____,2,0
XGene767__DKMPPD,1,0
XGene770__1375,1,0
XGene770__1375_reverse,2,0
XMetab__dlnlcgcrn___c____,1,0
XGene770__126129,1,0
XGene770__126129_reverse,2,0
XGene770__1374,2,0
XGene770__1374_reverse,1,0
XMetab__dlnlcgcrn___m____,2,0
XGene771__1376,2,0
XGene771__1376_reverse,2,0
XMetab__16061156___m____,1,0
XMetab__13_cis_oretn___n____,2,0
XMetab__5282379___n____,3,0
XMetab__Asn_X_Ser_Thr___l____,1,0
XMetab__5282347___c____,2,0
XMetab__bvite___c____,3,0
XMetab__core5___g____,2,0
XMetab__core7___g____,1,0
XMetab__core8___g____,2,0
XMetab__65091___m____,1,0
XMetab__dem2emgacpail_prot_hs___r____,2,0
XMetab__dgpi_prot_hs___r____,1,0
XMetab__65103___m____,2,0
XMetab__dsT_antigen___g____,1,0
XMetab__64968___m____,2,0
XMetab__64968___n____,2,0
XMetab__1015___r____,2,0
XMetab__gncore2___g____,1,0
XMetab__gpi_sig___r____,2,0
XMetab__6438629___n____,1,0
XMetab__22833524___c____,2,0
XMetab__m3gacpail_prot_hs___r____,2,0
XMetab__melanin___c____,2,0
XMetab__mem2emgacpail_prot_hs___r____,3,0
XMetab__n5m2masn___g____,3,0
XMetab__104857___n____,2,0
XMetab__Ser_Thr___l____,1,0
XMetab__Ser_Gly_Ala_X_Gly___l____,2,0
XMetab__sTn_antigen___g____,2,0
XMetab__92729___c____,2,0
XMetab__647___x____,2,0
XMetab__1195___x____,1,0
XGene810__2224,2,0
XMetab__673___m____,3,0
XGene811__29958,2,0
XMetab__53477823___m____,2,0
XGene813__DMHPTCRNCPT2,2,0
XGene813__DMHPTCRNCPT2_reverse,1,0
XMetab__dmhptcoa___m____,2,0
XMetab__dmnoncoa___c____,2,0
XGene816__DMNONCOACRNCPT1,2,0
XGene816__DMNONCOACRNCPT1_reverse,1,0
XMetab__dmnoncrn___c____,2,0
XMetab__dmnoncrn___m____,2,0
XGene817__DMNONCRNCPT2,2,0
XGene817__DMNONCRNCPT2_reverse,1,0
XMetab__dmnoncoa___m____,2,0
XMetab__53477844___c____,1,0
XGene873__DOGULNO1,1,0
XGene875__DOLGPP_Ler,2,0
XGene878__DOLK_L,1,0
XGene879__DOLK_U,1,0
XMetab__18396___c____,1,0
XGene883__79087,2,0
XGene886__26002,2,0
XGene886__1621,2,0
XGene888__1312,2,0
XMetab__439316___c____,2,0
XGene889__DOPAQNISO1,2,0
XGene889__DOPAQNISO1_reverse,2,0
XMetab__161255___c____,2,0
XGene891__6799,2,0
XGene891__6817,2,0
XGene891__6818,1,0
XMetab__71082___x____,1,0
XGene895__1610,2,0
XMetab__23dpg___c____,1,0
XGene897__669,2,0
XGene897__5223,2,0
XGene897__5224,2,0
XMetab__439191___c____,1,0
XGene898__669,2,0
XGene898__669_reverse,2,0
XGene898__5223,2,0
XGene898__5223_reverse,2,0
XGene898__5224,2,0
XGene898__5224_reverse,2,0
XMetab__3dpdhb_me___m____,2,0
XGene899__DPHMBDCm,1,0
XMetab__439418___x____,2,0
XGene900__4597,1,0
XMetab__445713___c____,2,0
XGene901__DPPS,1,0
XMetab__45934311___c____,2,0
XGene903__51071,1,0
XMetab__91486___c____,2,0
XGene904__DSAT,2,0
XGene909__1806,2,0
XGene909__1806_reverse,1,0
XMetab__1174___c____,2,0
XGene910__1806,1,0
XGene910__1806_reverse,2,0
XMetab__1135___c____,2,0
XMetab__13712___c____,2,0
XGene911__7083,2,0
XGene911__7084,1,0
XMetab__13712___m____,2,0
XGene912__7084,2,0
XMetab__65070___m____,2,0
XGene915__1854,2,0
XGene915__3704,2,0
XMetab__65070___n____,1,0
XGene916__1854,2,0
XGene922__10682,2,0
XMetab__101770___r____,2,0
XGene923__10682,1,0
XMetab__2mp2coa___m____,2,0
XGene924__1892,3,0
XGene924__1892_reverse,1,0
XGene924__3030_3032,2,0
XGene924__3030_3032_reverse,2,0
XMetab__9543037___m____,1,0
XGene925__549_reverse,2,0
XGene925__3030_3032_reverse,2,0
XGene925__1892_reverse,2,0
XMetab__9543037___x____,1,0
XGene926__1891_reverse,2,0
XGene926__1962_reverse,1,0
XGene927__1892,2,0
XMetab__11966220___m____,2,0
XGene927__3030_3032,2,0
XMetab__440854___m____,1,0
XGene928__2806,2,0
XGene929__2806,2,0
XGene930__1375,2,0
XGene930__1375_reverse,2,0
XMetab__eicostetcrn___c____,2,0
XGene930__126129,2,0
XGene930__126129_reverse,2,0
XGene930__1374,1,0
XGene930__1374_reverse,2,0
XMetab__eicostetcrn___m____,2,0
XGene931__1376,2,0
XGene931__1376_reverse,1,0
XMetab__23724641___m____,3,0
XGene934__1375,1,0
XGene934__1375_reverse,1,0
XMetab__53477837___c____,1,0
XGene934__126129,2,0
XGene934__126129_reverse,2,0
XGene934__1374,2,0
XGene934__1374_reverse,1,0
XMetab__53477837___m____,2,0
XGene935__1376,1,0
XGene935__1376_reverse,2,0
XMetab__53477850___m____,1,0
XMetab__n2m2nm___l____,2,0
XGene938__ENGASE2ly,2,0
XMetab__ksi_deg2___l____,3,0
XGene939__ENGASE3ly,2,0
XMetab__s2l2n2m2m___l____,2,0
XGene940__ENGASEly,2,0
XGene954__6783,2,0
XGene954__6817,1,0
XGene954__6818,1,0
XMetab__etfox___m____,2,0
XGene955__2109_2108,1,0
XMetab__etfrd___m____,2,0
XGene956__2110,2,0
XMetab__700___c____,2,1
XGene957__1119,2,0
XGene957__55500,1,0
XGene957__55224,2,0
XGene957__1120,1,0
XMetab__1015___c____,2,0
XGene958__162466,2,0
XGene959__1571,2,0
XMetab__122347___e____,2,0
XGene961__EX_10fthf___e_____reverse,2,0
XMetab__10fthf5glu___e____,2,0
XGene962__EX_10fthf5glu___e_____reverse,2,0
XMetab__10fthf6glu___e____,2,0
XGene963__EX_10fthf6glu___e_____reverse,1,0
XMetab__10fthf7glu___e____,3,0
XGene964__EX_10fthf7glu___e_____reverse,1,0
XMetab__11_cis_retfa___e____,1,0
XGene965__EX_11_cis_retfa___e_____reverse,1,0
XMetab__5281877___e____,2,0
XGene966__EX_13_cis_retnglc___e_____reverse,2,0
XMetab__1glyc_hs___e____,2,0
XGene967__EX_1glyc_hs___e_____reverse,3,0
XMetab__2425dhvitd2___e____,1,0
XGene968__EX_2425dhvitd2___e_____reverse,1,0
XMetab__2425dhvitd3___e____,2,0
XGene969__EX_2425dhvitd3___e_____reverse,3,0
XMetab__3505109___e____,2,0
XGene970__EX_24nph___e_____reverse,2,0
XMetab__22833566___e____,2,0
XGene971__EX_25hvitd2___e_____reverse,3,0
XGene972__EX_25hvitd3___e_____reverse,1,0
XMetab__11266___e____,2,0
XGene973__EX_2hb___e_____reverse,2,0
XMetab__515___e____,1,0
XGene974__EX_2mcit___e_____reverse,2,0
XMetab__91528___e____,2,0
XGene975__EX_34dhoxpeg___e_____reverse,3,0
XGene976__EX_34dhphe___e_____reverse,2,0
XGene977__EX_35cgmp___e_____reverse,2,0
XMetab__439434___e____,2,0
XGene978__EX_3aib___e_____reverse,2,0
XMetab__5459822___e____,2,0
XGene979__EX_3aib_D___e_____reverse,1,0
XMetab__75810___e____,3,0
XGene980__EX_3mlda___e_____reverse,1,0
XMetab__107669___e____,2,0
XGene981__EX_4hdebrisoquine___e_____reverse,1,0
XMetab__127___e____,2,0
XGene982__EX_4hphac___e_____reverse,1,0
XMetab__4mptnl___e____,2,0
XGene983__EX_4mptnl___e_____reverse,2,0
XMetab__3656___e____,1,0
XGene984__EX_4mtolbutamide___e_____reverse,2,0
XMetab__4nph___e____,2,0
XGene985__EX_4nph___e_____reverse,2,0
XMetab__80349___e____,2,0
XGene986__EX_4nphsf___e_____reverse,2,0
XMetab__6723___e____,2,0
XGene987__EX_4pyrdx___e_____reverse,1,0
XGene988__EX_5adtststerone___e_____reverse,2,0
XMetab__44263365___e____,2,0
XGene989__EX_5adtststeroneglc___e_____reverse,1,0
XMetab__18665256___e____,2,0
XGene990__EX_5adtststerones___e_____reverse,3,0
XMetab__73374___e____,1,0
XGene991__EX_5dhf___e_____reverse,1,0
XMetab__143___e____,3,0
XGene992__EX_5fthf___e_____reverse,1,0
XMetab__5homeprazole___e____,1,0
XGene993__EX_5homeprazole___e_____reverse,2,0
XMetab__144___e____,2,0
XGene994__EX_5htrp___e_____reverse,1,0
XMetab__439234___e____,2,0
XGene995__EX_5mthf___e_____reverse,2,0
XMetab__5thf___e____,2,0
XGene996__EX_5thf___e_____reverse,2,0
