Node	ZeroAct	UpAct	DownAct	AvgAct	NodeType
XGene67__221_reverse	100	0	0	0	
XGene67__218	100	0	0	0	
XGene67__218_reverse	100	0	0	0	
XMetab__1669___c____	100	0	0	0	
XGene68__4128	100	0	0	0	
XGene68__4129	100	0	0	0	
XMetab__28167170___c____	100	0	0	0	
XGene70__51380	100	0	0	0	
XGene70__2571	100	0	0	0	
XGene70__2572	100	0	0	0	
XGene72__2805	100	0	0	0	
XMetab__28167170___m____	100	0	0	0	
XGene73__2806	100	0	0	0	
XMetab__3snpyr___c____	100	0	0	0	
XGene74__3SPYRSP	100	0	0	0	
XMetab__3snpyr___m____	100	0	0	0	
XGene75__3SPYRSPm	100	0	0	0	
XMetab__5816___c____	100	0	0	0	
XGene76__4128	100	0	0	0	
XGene76__4129	100	0	0	0	
XGene77__4128	100	0	0	0	
XGene77__4129	100	0	0	0	
XGene78__4129	100	0	0	0	
XGene78__8639	100	0	0	0	
XGene78__26	100	0	0	0	
XGene78__314	100	0	0	0	
XGene78__4128	100	0	0	0	
XMetab__147899___m____	100	0	0	0	
XGene80__4HBZCOAFm	100	0	0	0	
XMetab__4hbzcoa___m____	100	0	0	0	
XGene81__4HBZFm	100	0	0	0	
XMetab__440851___m____	100	0	0	0	
XGene83__8659	100	0	0	0	
XMetab__440113___c____	100	0	0	0	
XGene84__222	100	0	0	0	
XGene84__222_reverse	100	0	0	0	
XMetab__127___c____	100	0	0	0	
XGene84__220	100	0	0	0	
XGene84__220_reverse	100	0	0	0	
XGene84__221	100	0	0	0	
XGene84__221_reverse	100	0	0	0	
XGene84__218	100	0	0	0	
XGene84__218_reverse	100	0	0	0	
XMetab__4nph___c____	100	0	0	0	
XGene90__6799	100	0	0	0	
XGene90__6817	100	0	0	0	
XGene90__6818	100	0	0	0	
XGene96__6822	100	0	0	0	
XGene96__6818	100	0	0	0	
XMetab__144___c____	100	0	0	0	
XGene102__1644	100	0	0	0	
XMetab__74688___c____	100	0	0	0	
XGene104__316	100	0	0	0	
XGene105__4128	100	0	0	0	
XGene105__4129	100	0	0	0	
XMetab__53477854___l____	100	0	0	0	
XGene122__4125	100	0	0	0	
XMetab__galgluside_hs___c____	100	0	0	0	
XMetab__18068___c____	100	0	0	0	
XGene123__53947	100	0	0	0	
XMetab__galgluside_hs___g____	100	0	0	0	
XMetab__18068___g____	100	0	0	0	
XGene124__53947	100	0	0	0	
XMetab__T_antigen___g____	100	0	0	0	
XGene125__51146	100	0	0	0	
XMetab__core2___g____	100	0	0	0	
XGene126__51146	100	0	0	0	
XMetab__215___c____	100	0	0	0	
XGene127__8639	100	0	0	0	
XMetab__207___m____	100	0	0	0	
XGene129__AASAD3m	100	0	0	0	
XMetab__469___c____	100	0	0	0	
XGene130__51166	100	0	0	0	
XGene130__51166_reverse	100	0	0	0	
XMetab__71___c____	100	0	0	0	
XMetab__fucgalacglcgalgluside_hs___g____	100	0	0	0	
XGene131__28	100	0	0	0	
XGene132__28	100	0	0	0	
XMetab__fuc12gal14acglcgalgluside_hs___g____	100	0	0	0	
XGene133__28	100	0	0	0	
XGene134__28	100	0	0	0	
XMetab__fucgalacgalfuc12gal14acglcgalgluside_hs___g____	100	0	0	0	
XGene135__28	100	0	0	0	
XMetab__fucgalacglcgal14acglcgalgluside_hs___g____	100	0	0	0	
XGene136__28	100	0	0	0	
XMetab__fucgalacgalfucgalacglcgal14acglcgalgluside_hs___g____	100	0	0	0	
XGene137__28	100	0	0	0	
XGene138__28	100	0	0	0	
XMetab__fucfucgalacglcgalacglcgal14acglcgalgluside_hs___g____	100	0	0	0	
XGene139__28	100	0	0	0	
XGene140__18	100	0	0	0	
XGene140__18_reverse	100	0	0	0	
XMetab__1112___m____	100	0	0	0	
XMetab__439255___c____	100	0	0	0	
XGene141__ABTD	100	0	0	0	
XGene141__ABTD_reverse	100	0	0	0	
XMetab__22253___c____	100	0	0	0	
XMetab__2maacoa___m____	100	0	0	0	
XGene145__38	100	0	0	0	
XGene145__38_reverse	100	0	0	0	
XMetab__439164___m____	100	0	0	0	
XGene145__3032	100	0	0	0	
XGene145__3032_reverse	100	0	0	0	
XGene145__10449	100	0	0	0	
XGene145__10449_reverse	100	0	0	0	
XMetab__440606___x____	100	0	0	0	
XMetab__440604___x____	100	0	0	0	
XMetab__11966197___x____	100	0	0	0	
XMetab__22833663___x____	100	0	0	0	
XMetab__3ohxccoa___x____	100	0	0	0	
XGene159__32	100	0	0	0	
XGene161__84532	100	0	0	0	
XGene161__79611	100	0	0	0	
XMetab__35717___c____	100	0	0	0	
XGene172__ACGALK	100	0	0	0	
XMetab__8583___c____	100	0	0	0	
XGene173__ACGALK2	100	0	0	0	
XMetab__121988___c____	100	0	0	0	
XGene176__64841	100	0	0	0	
XMetab__439174___c____	100	0	0	0	
XGene177__55577	100	0	0	0	
XGene178__5238	100	0	0	0	
XGene178__5238_reverse	100	0	0	0	
XMetab__440272___c____	100	0	0	0	
XMetab__acgpail_hs___c____	100	0	0	0	
XGene182__9487	100	0	0	0	
XGene183__162417	100	0	0	0	
XGene184__43	100	0	0	0	
XMetab__311___c____	100	0	0	0	
XGene187__47	100	0	0	0	
XMetab__21918217___c____	100	0	0	0	
XMetab__1005___c____	100	0	0	0	
XGene196__54187	100	0	0	0	
XMetab__65127___c____	100	0	0	0	
XGene197__54187	100	0	0	0	
XMetab__440962___c____	100	0	0	0	
XGene199__140838	100	0	0	0	
XGene199__54	100	0	0	0	
XGene199__51205	100	0	0	0	
XMetab__445063___c____	100	0	0	0	
XGene203__ACNMLr	100	0	0	0	
XGene203__ACNMLr_reverse	100	0	0	0	
XMetab__439281___c____	100	0	0	0	
XMetab__439371___m____	100	0	0	0	
XMetab__265___m____	100	0	0	0	
XMetab__439855___m____	100	0	0	0	
XGene206__3712	100	0	0	0	
XGene207__34	100	0	0	0	
XGene207__27034	100	0	0	0	
XGene208__134526	100	0	0	0	
XGene209__51	100	0	0	0	
XMetab__439232___c____	100	0	0	0	
XGene210__95	100	0	0	0	
XMetab__311___m____	100	0	0	0	
XGene211__50	100	0	0	0	
XGene211__50_reverse	100	0	0	0	
XMetab__1198___m____	100	0	0	0	
XGene211__48	100	0	0	0	
XGene211__48_reverse	100	0	0	0	
XMetab__5280796___x____	100	0	0	0	
XGene212__8309	100	0	0	0	
XMetab__15942888___x____	100	0	0	0	
XGene213__8309	100	0	0	0	
XGene216__55902	100	0	0	0	
XGene216__65985	100	0	0	0	
XMetab__176___m____	100	0	0	0	
XGene218__438	100	0	0	0	
XMetab__8299___c____	100	0	0	0	
XGene222__1571	100	0	0	0	
XMetab__180___c____	100	0	0	0	
XGene223__1571	100	0	0	0	
XGene224__100	100	0	0	0	
XGene225__100	100	0	0	0	
XMetab__96___m____	100	0	0	0	
XGene226__ADCim	100	0	0	0	
XGene229__26289	100	0	0	0	
XGene229__26289_reverse	100	0	0	0	
XGene230__50808	100	0	0	0	
XGene230__50808_reverse	100	0	0	0	
XMetab__12599___c____	100	0	0	0	
XGene231__26289_reverse	100	0	0	0	
XGene232__262	100	0	0	0	
XGene233__112	100	0	0	0	
XGene233__55811	100	0	0	0	
XGene233__109	100	0	0	0	
XGene233__114	100	0	0	0	
XGene233__108	100	0	0	0	
XGene233__113	100	0	0	0	
XGene233__107	100	0	0	0	
XGene233__196883	100	0	0	0	
XGene233__115	100	0	0	0	
XGene233__111	100	0	0	0	
XMetab__440940___c____	100	0	0	0	
XGene239__11164	100	0	0	0	
XMetab__adrncoa___c____	100	0	0	0	
XGene243__1375	100	0	0	0	
XGene243__1375_reverse	100	0	0	0	
XMetab__53477825___c____	100	0	0	0	
XGene243__126129	100	0	0	0	
XGene243__126129_reverse	100	0	0	0	
XGene243__1374	100	0	0	0	
XGene243__1374_reverse	100	0	0	0	
XMetab__53477825___m____	100	0	0	0	
XGene244__1376	100	0	0	0	
XGene244__1376_reverse	100	0	0	0	
XMetab__adrncoa___m____	100	0	0	0	
XMetab__10238___c____	100	0	0	0	
XGene248__9060	100	0	0	0	
XGene248__9061	100	0	0	0	
XMetab__447145___c____	100	0	0	0	
XGene249__158	100	0	0	0	
XMetab__160666___c____	100	0	0	0	
XGene250__158	100	0	0	0	
XMetab__ksii_core4_pre2___g____	100	0	0	0	
XGene252__79369	100	0	0	0	
XGene252__10678	100	0	0	0	
XGene252__11041	100	0	0	0	
XGene252__146712	100	0	0	0	
XGene252__374907	100	0	0	0	
XGene252__93010	100	0	0	0	
XGene252__10331	100	0	0	0	
XMetab__ksii_core4_pre4___g____	100	0	0	0	
XGene253__10678	100	0	0	0	
XGene253__11041	100	0	0	0	
XGene253__374907	100	0	0	0	
XGene253__93010	100	0	0	0	
XGene253__146712	100	0	0	0	
XGene253__79369	100	0	0	0	
XGene253__10331	100	0	0	0	
XMetab__ksii_core4_pre7___g____	100	0	0	0	
XGene254__10678	100	0	0	0	
XGene254__11041	100	0	0	0	
XGene254__374907	100	0	0	0	
XGene254__93010	100	0	0	0	
XGene254__146712	100	0	0	0	
XGene254__79369	100	0	0	0	
XGene254__10331	100	0	0	0	
XMetab__ksii_core2_pre2___g____	100	0	0	0	
XGene255__11041	100	0	0	0	
XGene255__10678	100	0	0	0	
XGene255__93010	100	0	0	0	
XGene255__374907	100	0	0	0	
XGene255__146712	100	0	0	0	
XGene255__10331	100	0	0	0	
XGene255__79369	100	0	0	0	
XMetab__ksii_core2_pre4___g____	100	0	0	0	
XGene256__79369	100	0	0	0	
XGene256__374907	100	0	0	0	
XGene256__11041	100	0	0	0	
XGene256__146712	100	0	0	0	
XGene256__93010	100	0	0	0	
XGene256__10331	100	0	0	0	
XGene256__10678	100	0	0	0	
XMetab__ksii_core2_pre7___g____	100	0	0	0	
XGene257__10331	100	0	0	0	
XGene257__11041	100	0	0	0	
XGene257__374907	100	0	0	0	
XGene257__10678	100	0	0	0	
XGene257__79369	100	0	0	0	
XGene257__93010	100	0	0	0	
XGene257__146712	100	0	0	0	
XMetab__199___m____	100	0	0	0	
XGene258__79814	100	0	0	0	
XMetab__Rtotal2coa___c____	100	0	0	0	
XMetab__alpa_hs___c____	100	0	0	0	
XGene259__10555	100	0	0	0	
XGene259__137964	100	0	0	0	
XGene259__56895	100	0	0	0	
XGene259__56894	100	0	0	0	
XGene259__55326	100	0	0	0	
XGene259__10554	100	0	0	0	
XGene259__129642	100	0	0	0	
XMetab__5950___m____	100	0	0	0	
XMetab__760___m____	100	0	0	0	
XGene260__64902	100	0	0	0	
XGene260__64850	100	0	0	0	
XMetab__5950___x____	100	0	0	0	
XMetab__760___x____	100	0	0	0	
XGene261__189	100	0	0	0	
XMetab__n2m2nmn___l____	100	0	0	0	
XGene265__3073	100	0	0	0	
XGene265__3074	100	0	0	0	
XGene265__3073_3074	100	0	0	0	
XMetab__n2m2mn___l____	100	0	0	0	
XGene266__3073	100	0	0	0	
XGene266__3074	100	0	0	0	
XGene266__3073_3074	100	0	0	0	
XMetab__161500___c____	100	0	0	0	
XGene267__10606	100	0	0	0	
XGene267__10606_reverse	100	0	0	0	
XMetab__165388___c____	100	0	0	0	
XGene272__1645	100	0	0	0	
XMetab__5284270___c____	100	0	0	0	
XGene273__1109	100	0	0	0	
XMetab__5284271___c____	100	0	0	0	
XGene274__1109	100	0	0	0	
XMetab__123743___c____	100	0	0	0	
XGene275__6718	100	0	0	0	
XMetab__3081958___c____	100	0	0	0	
XGene276__6718	100	0	0	0	
XGene285__212	100	0	0	0	
XGene285__23464	100	0	0	0	
XGene285__211	100	0	0	0	
XMetab__5950___c____	100	0	0	0	
XGene287__2875	100	0	0	0	
XGene287__2875_reverse	100	0	0	0	
XGene287__84706	100	0	0	0	
XGene287__84706_reverse	100	0	0	0	
XMetab__1030___c____	100	0	0	0	
XGene290__127	100	0	0	0	
XGene290__284273	100	0	0	0	
XGene290__125	100	0	0	0	
XGene290__128	100	0	0	0	
XGene290__131	100	0	0	0	
XGene290__125_124	100	0	0	0	
XGene290__124	100	0	0	0	
XGene290__130	100	0	0	0	
XGene290__137872	100	0	0	0	
XGene290__125_126	100	0	0	0	
XGene290__126_124	100	0	0	0	
XGene290__126	100	0	0	0	
XMetab__12ppd_S___c____	100	0	0	0	
XGene291__130	100	0	0	0	
XGene291__125	100	0	0	0	
XGene291__125_124	100	0	0	0	
XGene291__128	100	0	0	0	
XGene291__126	100	0	0	0	
XGene291__284273	100	0	0	0	
XGene291__137872	100	0	0	0	
XGene291__127	100	0	0	0	
XGene291__124	100	0	0	0	
XGene291__126_124	100	0	0	0	
XGene291__125_126	100	0	0	0	
XGene291__131	100	0	0	0	
XMetab__439350___c____	100	0	0	0	
XGene292__126	100	0	0	0	
XGene292__137872	100	0	0	0	
XGene292__126_124	100	0	0	0	
XGene292__127	100	0	0	0	
XGene292__130	100	0	0	0	
XGene292__284273	100	0	0	0	
XGene292__125_124	100	0	0	0	
XGene292__128	100	0	0	0	
XGene292__124	100	0	0	0	
XGene292__125	100	0	0	0	
XGene292__131	100	0	0	0	
XGene292__125_126	100	0	0	0	
XMetab__439231___c____	100	0	0	0	
XGene293__126	100	0	0	0	
XGene293__137872	100	0	0	0	
XGene293__126_124	100	0	0	0	
XGene293__127	100	0	0	0	
XGene293__130	100	0	0	0	
XGene293__284273	100	0	0	0	
XGene293__125_124	100	0	0	0	
XGene293__128	100	0	0	0	
XGene293__124	100	0	0	0	
XGene293__125	100	0	0	0	
XGene293__131	100	0	0	0	
XGene293__125_126	100	0	0	0	
XGene294__125_126	100	0	0	0	
XGene294__137872	100	0	0	0	
XGene294__125_124	100	0	0	0	
XGene294__127	100	0	0	0	
XGene294__130	100	0	0	0	
XGene294__284273	100	0	0	0	
XGene294__126	100	0	0	0	
XGene294__124	100	0	0	0	
XGene294__128	100	0	0	0	
XGene294__125	100	0	0	0	
XGene294__131	100	0	0	0	
XGene294__126_124	100	0	0	0	
XGene295__10327	100	0	0	0	
XMetab__800___c____	100	0	0	0	
XGene296__216	100	0	0	0	
XGene296__8854	100	0	0	0	
XGene296__501	100	0	0	0	
XGene296__223	100	0	0	0	
XGene296__224	100	0	0	0	
XMetab__800___m____	100	0	0	0	
XGene297__219	100	0	0	0	
XGene297__8659	100	0	0	0	
XGene297__217	100	0	0	0	
XMetab__14671060___c____	100	0	0	0	
XGene298__224	100	0	0	0	
XGene299__219	100	0	0	0	
XGene299__217	100	0	0	0	
XGene300__223	100	0	0	0	
XGene300__221	100	0	0	0	
XGene300__218	100	0	0	0	
XGene300__8854	100	0	0	0	
XGene300__222	100	0	0	0	
XGene300__224	100	0	0	0	
XGene300__219	100	0	0	0	
XGene303__239	100	0	0	0	
XGene304__247	100	0	0	0	
XGene304__246	100	0	0	0	
XGene305__240	100	0	0	0	
XMetab__5280778___c____	100	0	0	0	
XGene306__240	100	0	0	0	
XMetab__880___c____	100	0	0	0	
XGene307__10327	100	0	0	0	
XGene307__8574	100	0	0	0	
XGene307__231	100	0	0	0	
XGene308__10327	100	0	0	0	
XGene308__8574	100	0	0	0	
XGene308__231	100	0	0	0	
XMetab__440420___x____	100	0	0	0	
XGene309__23600	100	0	0	0	
XMetab__15942889___x____	100	0	0	0	
XGene310__23600	100	0	0	0	
XMetab__amuco___c____	100	0	0	0	
XGene311__AMCOXO	100	0	0	0	
XGene314__271	100	0	0	0	
XGene314__270	100	0	0	0	
XGene314__272	100	0	0	0	
XMetab__439498___e____	100	0	0	0	
XGene315__290	100	0	0	0	
XMetab__strch1___e____	100	0	0	0	
XGene317__6520	100	0	0	0	
XGene317__280	100	0	0	0	
XGene317__278	100	0	0	0	
XGene317__276	100	0	0	0	
XGene317__277	100	0	0	0	
XGene317__6519_11136	100	0	0	0	
XGene317__279	100	0	0	0	
XMetab__glygn2___e____	100	0	0	0	
XGene318__6520	100	0	0	0	
XGene318__280	100	0	0	0	
XGene318__278	100	0	0	0	
XGene318__276	100	0	0	0	
XGene318__277	100	0	0	0	
XGene318__6519_11136	100	0	0	0	
XGene318__279	100	0	0	0	
XMetab__440033___m____	100	0	0	0	
XGene324__AOBUTDsm	100	0	0	0	
XMetab__239___m____	100	0	0	0	
XGene325__18	100	0	0	0	
XGene325__18_reverse	100	0	0	0	
XMetab__868___m____	100	0	0	0	
XMetab__apoC___c____	100	0	0	0	
XGene327__APOCF	100	0	0	0	
XMetab__apoC___m____	100	0	0	0	
XGene328__APOCFm	100	0	0	0	
XMetab__apoC_Lys_btn___c____	100	0	0	0	
XGene329__APOC_LYS_BTNP	100	0	0	0	
XMetab__apoC_Lys_btn___m____	100	0	0	0	
XGene330__APOC_LYS_BTNPm	100	0	0	0	
XMetab__122356___c____	100	0	0	0	
XGene332__4128	100	0	0	0	
XGene332__4129	100	0	0	0	
XMetab__439195___c____	100	0	0	0	
XGene335__10327	100	0	0	0	
XGene335__8574	100	0	0	0	
XGene335__231	100	0	0	0	
XGene337__1375	100	0	0	0	
XMetab__53477833___c____	100	0	0	0	
XGene337__1374	100	0	0	0	
XGene337__126129	100	0	0	0	
XMetab__53477833___m____	100	0	0	0	
XGene338__1376_reverse	100	0	0	0	
XGene344__113451	100	0	0	0	
XGene346__384	100	0	0	0	
XMetab__5960___c____	100	0	0	0	
XGene347__445	100	0	0	0	
XMetab__sgalside_hs___l____	100	0	0	0	
XGene350__410	100	0	0	0	
XMetab__Rtotalcoa___c____	100	0	0	0	
XGene351__ARTCOAL1	100	0	0	0	
XMetab__Rtotal3coa___c____	100	0	0	0	
XGene353__ARTCOAL3	100	0	0	0	
XMetab__Rtotal___c____	100	0	0	0	
XGene354__R_group_phosphotase_1	100	0	0	0	
XGene355__R_group_phosphotase_2	100	0	0	0	
XMetab__Rtotal3___c____	100	0	0	0	
XGene356__R_group_phosphotase_3	100	0	0	0	
XMetab__52922050___c____	100	0	0	0	
XMetab__Rtotal3coa___m____	100	0	0	0	
XMetab__crm_hs___l____	100	0	0	0	
XGene360__427	100	0	0	0	
XMetab__54670067___c____	100	0	0	0	
XGene361__ASCBOX	100	0	0	0	
XMetab__6267___m____	100	0	0	0	
XGene367__80150	100	0	0	0	
XGene368__440	100	0	0	0	
XMetab__278___c____	100	0	0	0	
XGene374__790	100	0	0	0	
XGene374__790_reverse	100	0	0	0	
XMetab__93072___c____	100	0	0	0	
XMetab__5960___m____	100	0	0	0	
XGene378__ASPNATm	100	0	0	0	
XGene380__2806	100	0	0	0	
XGene380__2806_reverse	100	0	0	0	
XMetab__970___m____	100	0	0	0	
XMetab__53477853___l____	100	0	0	0	
XGene390__4126	100	0	0	0	
XMetab__thcrm_hs___g____	100	0	0	0	
XGene391__8706	100	0	0	0	
XMetab__ga2_hs___g____	100	0	0	0	
XGene392__8705	100	0	0	0	
XMetab__20057332___g____	100	0	0	0	
XGene393__8705	100	0	0	0	
XMetab__gd2_hs___g____	100	0	0	0	
XGene394__8705	100	0	0	0	
XMetab__gt2_hs___g____	100	0	0	0	
XGene395__8705	100	0	0	0	
XMetab__gbside_hs___g____	100	0	0	0	
XGene396__10317	100	0	0	0	
XMetab__acglcgalgluside_hs___g____	100	0	0	0	
XGene397__B3GALTg	100	0	0	0	
XMetab__gal14acglcgalgluside_hs___g____	100	0	0	0	
XGene398__10678	100	0	0	0	
XMetab__galacglcgal14acglcgalgluside_hs___g____	100	0	0	0	
XGene399__10678	100	0	0	0	
XGene400__10331	100	0	0	0	
XMetab__acgalfuc12gal14acglcgalgluside_hs___g____	100	0	0	0	
XGene401__10331	100	0	0	0	
XMetab__acglcgal14acglcgalgluside_hs___g____	100	0	0	0	
XGene402__10331	100	0	0	0	
XMetab__acgalfucgalacglcgal14acglcgalgluside_hs___g____	100	0	0	0	
XGene403__10331	100	0	0	0	
XMetab__acglcgalacglcgal14acglcgalgluside_hs___g____	100	0	0	0	
XGene404__10331	100	0	0	0	
XMetab__acglc13galacglcgal14acglcgalgluside_hs___g____	100	0	0	0	
XGene405__10331	100	0	0	0	
XGene406__10331	100	0	0	0	
XMetab__galthcrm_hs___g____	100	0	0	0	
XGene407__10331	100	0	0	0	
XMetab__galgalthcrm_hs___g____	100	0	0	0	
XGene408__10331	100	0	0	0	
XMetab__galgbside_hs___g____	100	0	0	0	
XGene409__10331	100	0	0	0	
XMetab__acglcgalgbside_hs___g____	100	0	0	0	
XGene410__10331	100	0	0	0	
XMetab__35717___g____	100	0	0	0	
XGene411__10331	100	0	0	0	
XMetab__gm2a_hs___g____	100	0	0	0	
XGene412__10331	100	0	0	0	
XMetab__gluside_hs___g____	100	0	0	0	
XGene413__10331	100	0	0	0	
XGene414__84002	100	0	0	0	
XMetab__439573___x____	100	0	0	0	
XGene415__570	100	0	0	0	
XMetab__1123___x____	100	0	0	0	
XGene416__570	100	0	0	0	
XMetab__440685___x____	100	0	0	0	
XGene417__570	100	0	0	0	
XMetab__11953854___x____	100	0	0	0	
XGene418__570	100	0	0	0	
XGene419__3141	100	0	0	0	
XGene420__3141	100	0	0	0	
XMetab__75___c____	100	0	0	0	
XGene423__8854	100	0	0	0	
XGene423__501	100	0	0	0	
XGene423__216	100	0	0	0	
XGene423__224	100	0	0	0	
XGene423__223	100	0	0	0	
XMetab__4tmeabutn___c____	100	0	0	0	
XGene424__8424	100	0	0	0	
XMetab__caro___c____	100	0	0	0	
XMetab__92135___m____	100	0	0	0	
XGene426__622	100	0	0	0	
XGene426__622_reverse	100	0	0	0	
XMetab__249___m____	100	0	0	0	
XGene427__BETALDHxm	100	0	0	0	
XMetab__247___c____	100	0	0	0	
XGene430__23743	100	0	0	0	
XGene430__635	100	0	0	0	
XMetab__biliverd___c____	100	0	0	0	
XGene437__645	100	0	0	0	
XGene437__644	100	0	0	0	
XMetab__memgacpail_hs___r____	100	0	0	0	
XGene441__9488	100	0	0	0	
XGene442__10380	100	0	0	0	
XMetab__83814___c____	100	0	0	0	
XGene443__686	100	0	0	0	
XMetab__83814___n____	100	0	0	0	
XGene444__686	100	0	0	0	
XMetab__83814___e____	100	0	0	0	
XGene445__686	100	0	0	0	
XMetab__83814___m____	100	0	0	0	
XGene446__686	100	0	0	0	
XMetab__apoC_Lys___c____	100	0	0	0	
XMetab__5326875___c____	100	0	0	0	
XGene447__3141	100	0	0	0	
XMetab__apoC_Lys___m____	100	0	0	0	
XMetab__5326875___m____	100	0	0	0	
XGene448__3141	100	0	0	0	
XMetab__160663___c____	100	0	0	0	
XGene454__51733	100	0	0	0	
XMetab__443212___r____	100	0	0	0	
XGene459__7108	100	0	0	0	
XGene460__126129	100	0	0	0	
XMetab__11953816___c____	100	0	0	0	
XGene460__1375	100	0	0	0	
XGene460__1374	100	0	0	0	
XMetab__11953816___m____	100	0	0	0	
XGene461__1376_reverse	100	0	0	0	
XGene461__1374_reverse	100	0	0	0	
XMetab__53477852___c____	100	0	0	0	
XGene463__1375	100	0	0	0	
XGene463__1375_reverse	100	0	0	0	
XGene463__126129	100	0	0	0	
XGene463__126129_reverse	100	0	0	0	
XGene463__1374	100	0	0	0	
XGene463__1374_reverse	100	0	0	0	
XMetab__46173176___c____	100	0	0	0	
XGene464__126129	100	0	0	0	
XGene464__126129_reverse	100	0	0	0	
XMetab__53477817___c____	100	0	0	0	
XGene464__1375	100	0	0	0	
XGene464__1375_reverse	100	0	0	0	
XGene464__1374	100	0	0	0	
XGene464__1374_reverse	100	0	0	0	
XGene465__1376	100	0	0	0	
XGene465__1376_reverse	100	0	0	0	
XMetab__53477852___m____	100	0	0	0	
XMetab__53477817___m____	100	0	0	0	
XGene466__1376	100	0	0	0	
XGene466__1376_reverse	100	0	0	0	
XMetab__46173176___m____	100	0	0	0	
XMetab__439229___c____	100	0	0	0	
XGene469__1375	100	0	0	0	
XGene469__1375_reverse	100	0	0	0	
XMetab__6426855___c____	100	0	0	0	
XGene469__126129	100	0	0	0	
XGene469__126129_reverse	100	0	0	0	
XGene469__1374	100	0	0	0	
XGene469__1374_reverse	100	0	0	0	
XMetab__6426855___m____	100	0	0	0	
XGene470__1376	100	0	0	0	
XGene470__1376_reverse	100	0	0	0	
XMetab__439229___m____	100	0	0	0	
XMetab__5280355___c____	100	0	0	0	
XGene472__126129	100	0	0	0	
XGene472__126129_reverse	100	0	0	0	
XMetab__odecrn___c____	100	0	0	0	
XGene472__1375	100	0	0	0	
XGene472__1375_reverse	100	0	0	0	
XGene472__1374	100	0	0	0	
XGene472__1374_reverse	100	0	0	0	
XMetab__odecrn___m____	100	0	0	0	
XGene473__1376	100	0	0	0	
XGene473__1376_reverse	100	0	0	0	
XMetab__5280355___m____	100	0	0	0	
XMetab__16061152___c____	100	0	0	0	
XGene475__1374	100	0	0	0	
XGene475__1374_reverse	100	0	0	0	
XMetab__arachdcrn___c____	100	0	0	0	
XGene475__1375	100	0	0	0	
XGene475__1375_reverse	100	0	0	0	
XGene475__126129	100	0	0	0	
XGene475__126129_reverse	100	0	0	0	
XMetab__arachdcrn___m____	100	0	0	0	
XGene476__1376	100	0	0	0	
XGene476__1376_reverse	100	0	0	0	
XMetab__16061152___m____	100	0	0	0	
XMetab__c226coa___c____	100	0	0	0	
XGene479__126129	100	0	0	0	
XGene479__126129_reverse	100	0	0	0	
XMetab__c226crn___c____	100	0	0	0	
XGene479__1375	100	0	0	0	
XGene479__1375_reverse	100	0	0	0	
XGene479__1374	100	0	0	0	
XGene479__1374_reverse	100	0	0	0	
XMetab__c226crn___m____	100	0	0	0	
XGene480__1376	100	0	0	0	
XGene480__1376_reverse	100	0	0	0	
XMetab__c226coa___m____	100	0	0	0	
XMetab__4mzym_int1___r____	100	0	0	0	
XGene482__50814	100	0	0	0	
XGene483__50814	100	0	0	0	
XMetab__22298942___r____	100	0	0	0	
XGene484__3295	100	0	0	0	
XMetab__44mzym___r____	100	0	0	0	
XGene485__6307	100	0	0	0	
XMetab__4mzym_int2___r____	100	0	0	0	
XGene486__50814	100	0	0	0	
XGene487__6307	100	0	0	0	
XGene487__50814	100	0	0	0	
XGene491__847	100	0	0	0	
XMetab__5793___r____	100	0	0	0	
XMetab__278___r____	100	0	0	0	
XGene497__2538	100	0	0	0	
XGene497__57818	100	0	0	0	
XGene497__92579	100	0	0	0	
XMetab__222___m____	100	0	0	0	
XGene498__1373	100	0	0	0	
XGene500__873	100	0	0	0	
XMetab__cdpdag_hs___c____	100	0	0	0	
XMetab__892___c____	100	0	0	0	
XGene501__10423	100	0	0	0	
XGene501__10423_reverse	100	0	0	0	
XMetab__pail_hs___c____	100	0	0	0	
XMetab__pa_hs___c____	100	0	0	0	
XMetab__6176___c____	100	0	0	0	
XGene503__1040	100	0	0	0	
XGene503__8760	100	0	0	0	
XMetab__pa_hs___m____	100	0	0	0	
XMetab__6176___m____	100	0	0	0	
XGene504__1040	100	0	0	0	
XGene504__8760	100	0	0	0	
XMetab__13804___c____	100	0	0	0	
XMetab__dag_hs___c____	100	0	0	0	
XGene505__10390	100	0	0	0	
XGene505__56994	100	0	0	0	
XMetab__123727___c____	100	0	0	0	
XGene506__10390	100	0	0	0	
XMetab__crm_hs___c____	100	0	0	0	
XGene507__64781	100	0	0	0	
XGene513__9023	100	0	0	0	
XMetab__305___c____	100	0	0	0	
XGene514__1103	100	0	0	0	
XGene514__1103_reverse	100	0	0	0	
XMetab__305___n____	100	0	0	0	
XGene515__1103	100	0	0	0	
XGene515__1103_reverse	100	0	0	0	
XMetab__1014___c____	100	0	0	0	
XGene516__162466	100	0	0	0	
XGene517__5130	100	0	0	0	
XGene517__9468	100	0	0	0	
XMetab__305___m____	100	0	0	0	
XGene522__55349	100	0	0	0	
XGene523__1120	100	0	0	0	
XGene523__1119	100	0	0	0	
XGene531__6820	100	0	0	0	
XGene531__6818	100	0	0	0	
XMetab__chtn___c____	100	0	0	0	
XMetab__chtn___e____	100	0	0	0	
XMetab__439254___m____	100	0	0	0	
XGene538__CITMCOAHm	100	0	0	0	
